run_id,frame_index,target_id,entity_id,range_geometry_status,reference_range_m,optical_frame_index,optical_timestamp_ms,nominal_time_delta_ms,bbox_bottom_normalized,bbox_height_normalized,sync_status,runtime_range_interval_computed,reason_not_computed
R01ZF,80,R01ZF_SARPERSON03,R01ZF_REUSED_R01ZF_PERSON002,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.550753576162693,48.0,2667.0,0.0,0.6632141113281481,0.30060780843097223,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,85,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,5.293249445275736,51.0,2833.0,0.0,0.6321634928385185,0.3321447866934259,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,85,R01ZF_SARPERSON02,R01ZF_REUSED_R01ZF_PERSON001,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.446104186968053,51.0,2833.0,0.0,0.6624049999095833,0.28310108891240743,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,85,R01ZF_SARPERSON03,R01ZF_REUSED_R01ZF_PERSON002,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,6.95799412134154,51.0,2833.0,0.0,0.666590259693287,0.2938453109175926,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,90,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,5.45716292744248,54.0,3000.0,0.0,0.6342194168656019,0.3277897870099074,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,90,R01ZF_SARPERSON02,R01ZF_REUSED_R01ZF_PERSON001,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,6.8003919012378455,54.0,3000.0,0.0,0.6647438331886574,0.28005433259185186,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,90,R01ZF_SARPERSON03,R01ZF_REUSED_R01ZF_PERSON002,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,7.219932696962293,54.0,3000.0,0.0,0.6642699065031944,0.26176418728296297,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,93,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,5.545025014670859,55.0,3056.0,44.0,0.6368038036205093,0.3287735267921759,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,93,R01ZF_SARPERSON02,R01ZF_REUSED_R01ZF_PERSON001,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,6.95628972667862,55.0,3056.0,44.0,0.6691550925925925,0.28204297666194444,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,93,R01ZF_SARPERSON03,R01ZF_REUSED_R01ZF_PERSON002,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,7.484725151458348,54.0,3000.0,100.0,0.6642699065031944,0.26176418728296297,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,95,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,5.702905604579286,57.0,3167.0,0.0,0.6443088672779167,0.33477599532513885,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,95,R01ZF_SARPERSON02,R01ZF_REUSED_R01ZF_PERSON001,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,7.171265521286285,56.0,3111.0,56.0,0.6712667959707871,0.2679705867061111,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,95,R01ZF_SARPERSON03,R01ZF_REUSED_R01ZF_PERSON002,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,7.678893555874465,54.0,3000.0,167.0,0.6642699065031944,0.26176418728296297,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,100,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.008248402224656,60.0,3333.0,0.0,0.6433762161819907,0.3247970015914352,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,100,R01ZF_SARPERSON02,R01ZF_REUSED_R01ZF_PERSON001,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,7.54923993839693,56.0,3111.0,222.0,0.6712667959707871,0.2679705867061111,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,100,R01ZF_SARPERSON03,R01ZF_REUSED_R01ZF_PERSON002,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.983531951767996,,,,,,,,
R01ZF,105,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.158224937113154,63.0,3500.0,0.0,0.6454126993815278,0.3198805632414815,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,105,R01ZF_SARPERSON02,R01ZF_REUSED_R01ZF_PERSON001,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.9186550941579705,,,,,,,,
R01ZF,105,R01ZF_SARPERSON03,R01ZF_REUSED_R01ZF_PERSON002,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,8.34876031252201,,,,,,,,
R01ZF,110,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.580004152370824,66.0,3667.0,0.0,0.6498577541775,0.3180481522171759,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,110,R01ZF_SARPERSON02,R01ZF_REUSED_R01ZF_PERSON001,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,8.396915675050785,,,,,,,,
R01ZF,110,R01ZF_SARPERSON03,R01ZF_REUSED_R01ZF_PERSON002,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,8.76128630245292,,,,,,,,
R01ZF,115,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.865688768861836,69.0,3833.0,0.0,0.6530982123481018,0.3169132656521296,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,120,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,7.241887593625825,72.0,4000.0,0.0,0.6565464161060648,0.3094146163375463,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,123,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,7.4394306505155665,73.0,4056.0,44.0,0.6573781331380093,0.27225443522134257,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,125,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,FOOTPOINT_CENSORED_EXACT_IMAGE_BOUNDARY,7.595595335470003,73.0,4056.0,111.0,0.6573781331380093,0.27225443522134257,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R01ZF,130,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.941823860913574,,,,,,,,
R01ZF,133,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,8.157104946534762,,,,,,,,
R01ZF,135,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,8.385347051217746,,,,,,,,
R01ZF,140,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,8.759626215663133,,,,,,,,
R01ZF,141,R01ZF_SARPERSON01,R01ZF_REUSED_R01ZF_PERSON003,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,8.80660680370091,,,,,,,,
R02ZF,472,R02ZF_SARPERSON02,R02ZF_REUSED_R02ZF_PERSON018,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.885279677011624,283.0,15722.0,11.0,0.45864430180300925,0.1522192495840741,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,472,R02ZF_SARPERSON01,R02ZF_REUSED_R02ZF_PERSON017,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.542384228507206,283.0,15722.0,11.0,0.4542399371112037,0.14143238774050926,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,472,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON023,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.723296057679238,,,,,,,,
R02ZF,472,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON024,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.723296057679238,,,,,,,,
R02ZF,472,R02ZF_SARPERSON03,R02ZF_REUSED_R02ZF_PERSON021,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.96016725695414,,,,,,,,
R02ZF,473,R02ZF_SARPERSON02,R02ZF_REUSED_R02ZF_PERSON018,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.80893933019075,283.0,15722.0,45.0,0.45864430180300925,0.1522192495840741,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,473,R02ZF_SARPERSON01,R02ZF_REUSED_R02ZF_PERSON017,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.492024591496708,283.0,15722.0,45.0,0.4542399371112037,0.14143238774050926,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,473,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON023,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.736713027606683,,,,,,,,
R02ZF,473,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON024,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.736713027606683,,,,,,,,
R02ZF,473,R02ZF_SARPERSON03,R02ZF_REUSED_R02ZF_PERSON021,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.914910715167963,,,,,,,,
R02ZF,480,R02ZF_SARPERSON02,R02ZF_REUSED_R02ZF_PERSON018,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.33048424640559,288.0,16000.0,0.0,0.46430327804,0.15130519160518519,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,480,R02ZF_SARPERSON01,R02ZF_REUSED_R02ZF_PERSON017,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.199951677161996,288.0,16000.0,0.0,0.45943558304398147,0.1381271644875,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,480,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON023,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.069941429838648,,,,,,,,
R02ZF,480,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON024,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.069941429838648,,,,,,,,
R02ZF,480,R02ZF_SARPERSON03,R02ZF_REUSED_R02ZF_PERSON021,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,7.383618403441097,,,,,,,,
R02ZF,482,R02ZF_SARPERSON02,R02ZF_REUSED_R02ZF_PERSON018,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.212918416303543,289.0,16056.0,11.0,0.46549631754555554,0.15170692161277777,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,482,R02ZF_SARPERSON01,R02ZF_REUSED_R02ZF_PERSON017,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.098412194102691,289.0,16056.0,11.0,0.4615319993760648,0.1376211095739352,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,482,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON023,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,6.993724642543074,,,,,,,,
R02ZF,482,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON024,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,6.993724642543074,,,,,,,,
R02ZF,482,R02ZF_SARPERSON03,R02ZF_REUSED_R02ZF_PERSON021,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,7.311406615540415,289.0,16056.0,11.0,0.5375529536494444,0.33067892569083335,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,483,R02ZF_SARPERSON02,R02ZF_REUSED_R02ZF_PERSON018,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.201674326165877,289.0,16056.0,44.0,0.46549631754555554,0.15170692161277777,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,483,R02ZF_SARPERSON01,R02ZF_REUSED_R02ZF_PERSON017,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,12.994754307810776,289.0,16056.0,44.0,0.4615319993760648,0.1376211095739352,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,483,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON023,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,6.902589279364475,,,,,,,,
R02ZF,483,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON024,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,6.902589279364475,,,,,,,,
R02ZF,483,R02ZF_SARPERSON03,R02ZF_REUSED_R02ZF_PERSON021,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,7.295349502726594,289.0,16056.0,44.0,0.5375529536494444,0.33067892569083335,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,487,R02ZF_SARPERSON02,R02ZF_REUSED_R02ZF_PERSON018,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.068259980375414,292.0,16222.0,11.0,0.4699414005986111,0.15100566722726852,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,487,R02ZF_SARPERSON01,R02ZF_REUSED_R02ZF_PERSON017,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,12.86033064714886,292.0,16222.0,11.0,0.46512287281175924,0.13557154337564814,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,487,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON023,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.663643253793379,292.0,16222.0,11.0,0.5188027275933333,0.2790895815249074,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,487,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON024,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,6.663643253793379,,,,,,,,
R02ZF,487,R02ZF_SARPERSON03,R02ZF_REUSED_R02ZF_PERSON021,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,7.036043928804609,292.0,16222.0,11.0,0.5447666309498148,0.3256137141475,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,488,R02ZF_SARPERSON02,R02ZF_REUSED_R02ZF_PERSON018,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,13.024359006782756,292.0,16222.0,45.0,0.4699414005986111,0.15100566722726852,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,488,R02ZF_SARPERSON01,R02ZF_REUSED_R02ZF_PERSON017,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,12.787229051578022,292.0,16222.0,45.0,0.46512287281175924,0.13557154337564814,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,488,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON023,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.509727528619397,292.0,16222.0,45.0,0.5188027275933333,0.2790895815249074,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,488,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON024,UNAVAILABLE_NO_CAUSAL_OPTICAL_OBSERVATION_IN_CONTEXT,6.509727528619397,,,,,,,,
R02ZF,488,R02ZF_SARPERSON03,R02ZF_REUSED_R02ZF_PERSON021,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.989595541532513,292.0,16222.0,45.0,0.5447666309498148,0.3256137141475,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,490,R02ZF_SARPERSON02,R02ZF_REUSED_R02ZF_PERSON018,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,12.954566168792645,294.0,16333.0,0.0,0.47105046025027775,0.14972604822231483,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,490,R02ZF_SARPERSON01,R02ZF_REUSED_R02ZF_PERSON017,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,12.750769952806625,294.0,16333.0,0.0,0.4670179861563426,0.1343056290237963,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,490,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON023,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.400577853297,293.0,16278.0,55.0,0.49158251727069446,0.24925768816912036,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,490,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON024,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.400577853297,294.0,16333.0,0.0,0.5704854894567593,0.34402988575125,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,490,R02ZF_SARPERSON03,R02ZF_REUSED_R02ZF_PERSON021,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.867336981700387,294.0,16333.0,0.0,0.5478524102105092,0.32390632629393523,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,494,R02ZF_SARPERSON02,R02ZF_REUSED_R02ZF_PERSON018,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,12.647153243462254,296.0,16444.0,23.0,0.4735765245225926,0.14993093985097222,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,494,R02ZF_SARPERSON01,R02ZF_REUSED_R02ZF_PERSON017,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,12.538375450168788,296.0,16444.0,23.0,0.4680464002821296,0.13347792448819443,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,494,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON023,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.134033804998527,293.0,16278.0,189.0,0.49158251727069446,0.24925768816912036,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,494,R02ZF_SARPERSON04,R02ZF_REUSED_R02ZF_PERSON024,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.134033804998527,296.0,16444.0,23.0,0.5748031616211111,0.3431528585928241,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R02ZF,494,R02ZF_SARPERSON03,R02ZF_REUSED_R02ZF_PERSON021,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,6.610156144699496,296.0,16444.0,23.0,0.5539805094400926,0.32453785649050926,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R03ZF,458,R03ZF_SARPERSON01,R03ZF_I01_T0004,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,19.111643198872983,274.0,15222.0,45.0,0.42969323617439814,0.11691481978805555,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R03ZF,462,R03ZF_SARPERSON01,R03ZF_I01_T0004,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,18.880341397246255,277.0,15389.0,11.0,0.429588063557963,0.11697379218208334,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
R03ZF,488,R03ZF_SARPERSON01,R03ZF_I01_T0004,FOOTPOINT_GEOMETRY_INPUT_PRESENT_VISUAL_STATE_PENDING,17.798858816114556,292.0,16222.0,45.0,0.42926197758425927,0.11568730672199073,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,False,missing camera K/height/pitch-roll/extrinsic/ground plane; bbox bottom not yet a validated footpoint
